policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon,job_id,video_path
xvla,spoon,8,2,20280731,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_8/widowx_spoon_on_towel_8_1.00.mp4
xvla,spoon,9,2,20280732,1,35,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_9/widowx_spoon_on_towel_9_1.00.mp4
xvla,spoon,10,2,20280733,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_10/widowx_spoon_on_towel_10_1.00.mp4
xvla,spoon,11,2,20280734,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_11/widowx_spoon_on_towel_11_0.00.mp4
xvla,spoon,12,2,20280735,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_12/widowx_spoon_on_towel_12_1.00.mp4
xvla,spoon,13,2,20280736,1,29,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_13/widowx_spoon_on_towel_13_1.00.mp4
xvla,spoon,14,2,20280737,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_14/widowx_spoon_on_towel_14_1.00.mp4
xvla,spoon,15,2,20280738,1,31,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_15/widowx_spoon_on_towel_15_1.00.mp4
xvla,spoon,16,2,20280739,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_16/widowx_spoon_on_towel_16_1.00.mp4
xvla,spoon,17,2,20280740,1,29,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_17/widowx_spoon_on_towel_17_1.00.mp4
xvla,spoon,18,2,20280741,1,28,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_18/widowx_spoon_on_towel_18_1.00.mp4
xvla,spoon,19,2,20280742,1,36,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_19/widowx_spoon_on_towel_19_1.00.mp4
xvla,spoon,20,2,20280743,1,25,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_20/widowx_spoon_on_towel_20_1.00.mp4
xvla,spoon,21,2,20280744,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_21/widowx_spoon_on_towel_21_0.00.mp4
xvla,spoon,22,2,20280745,1,27,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_22/widowx_spoon_on_towel_22_1.00.mp4
xvla,spoon,23,2,20280746,1,32,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_2/episode_23/widowx_spoon_on_towel_23_1.00.mp4
xvla,spoon,0,3,20280823,1,29,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_0/widowx_spoon_on_towel_0_1.00.mp4
xvla,spoon,1,3,20280824,1,38,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_1/widowx_spoon_on_towel_1_1.00.mp4
xvla,spoon,2,3,20280825,1,26,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_2/widowx_spoon_on_towel_2_1.00.mp4
xvla,spoon,3,3,20280826,1,34,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_3/widowx_spoon_on_towel_3_1.00.mp4
xvla,spoon,4,3,20280827,0,60,,0,60,2063843,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/spoon/episodes/repeat_3/episode_4/widowx_spoon_on_towel_4_0.00.mp4
